id	loc	bytes	jp	en	edited_en
202:$5D59	217:$6457	130	<26>ぎんのや<26><br>遠くからモンスターを<br>こうげきできるぞ。<br>そうびすれば<br>セレクトボタンをおしながら<br>aボタンで 矢をうてるぞ。<br>モンスターやカベを つきぬけて<br>とんでいくぞ。	<26>Silver Arrow<26><br>Attack monsters from a<br>distance. Equip it, hold<br>Select, and press A to fire.<br>It pierces through monsters<br>and walls.	
202:$5DB3	217:$64DA	129	<26>ふきとばしのや<26><br>遠くからモンスターを<br>こうげきできるぞ。<br>そうびすれば<br>セレクトボタンをおしながら<br>aボタンで 矢をうてるぞ。<br>あたると モンスターがふきとぶぞ。	<26>Knockback Arrow<26><br>Attack monsters from a<br>distance. Equip it, hold<br>Select, and press A to fire. A<br>hit knocks the monster<br>backward.	
202:$5E0A	217:$655C	153	<26>とどめのや<26><br>遠くからモンスターを<br>こうげきできるぞ。<br>そうびすれば<br>セレクトボタンをおしながら<br>aボタンで 矢をうてるぞ。<br>なかなか あたらないが<br>あたると モンスターを<br>いちげきで たおせるぞ。	<26>Killer Arrow<26><br>Attack monsters from a<br>distance. Equip it, hold<br>Select, and press A to fire.<br>It rarely hits, but defeats a<br>monster instantly when it<br>does.	
202:$5E72	217:$65F6	132	<26>どくや<26><br>遠くからモンスターを<br>こうげきできるぞ。<br>そうびすれば<br>セレクトボタンをおしながら<br>aボタンで 矢をうてるぞ。<br>あたると モンスターの<br>こうげきりょくを下げるぞ。	<26>Poison Arrow<26><br>Attack monsters from a<br>distance. Equip it, hold<br>Select, and press A to fire. A<br>hit lowers the monster's<br>attack power.	
202:$5ECE	217:$667B	134	<26>からんばのや<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>この矢を たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Karanba Arrow<26><br>One of nine legendary items<br>blessed by Kron, the God of<br>Travel. It is said to bring<br>good fortune to those who<br>keep it.	
202:$5F29	217:$6702	46	<26>おにぎり<26><br>食べると おなかが すこし<br>ふくれるぞ。	<26>Onigiri<26><br>Eat it to restore a little<br>Fullness.	
202:$5F47	217:$6731	43	<26>おおきなおにぎり<26><br>食べると おなかが ふくれるぞ。	<26>Large Onigiri<26><br>Eat it to restore Fullness.	
202:$5F65	217:$675D	79	<26>まずそうなおにぎり<26><br>食べると おなかが すこし<br>ふくれるが<br>どくで からだをこわしてしまうぞ。	<26>Rotten Onigiri<26><br>It restores a little Fullness,<br>but its poison harms your<br>body.	
202:$5F99	217:$67AD	77	<26>きょだいなおにぎり<26><br>食べると おなかが<br>いっぱいになるぞ。<br>さいだいまんぷくども<br>すこしだけ ふえるぞ。	<26>Huge Onigiri<26><br>Completely restores Fullness<br>and slightly raises Max<br>Fullness.	
202:$5FD2	217:$67FB	77	<26>とくせいおにぎり<26><br>食べると おなかが すこし<br>ふくれるぞ。<br>とくべつな ちからを<br>みにつけられることもあるぞ。	<26>Special Onigiri<26><br>Restores a little Fullness and<br>may grant a special ability.	
202:$600E	217:$6849	6	<26>にく<26>	<26>Meat<26>	
202:$6013	217:$6850	145	<26>ぶふーのおにぎり<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>このおにぎりを たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Bufu's Riceball<26><br>This special Onigiri is one of<br>nine legendary items blessed<br>by Kron, the God of Travel. It<br>is said to bring its keeper<br>fortune.	
202:$6072	217:$68E2	60	<26>やくそう<26><br>飲むと hpがすこし<br>かいふくするぞ。<br>こんらんじょうたいも なおるぞ。	<26>Herb<26><br>Consume it to restore a little<br>HP and cure confusion.	
202:$60A0	217:$691F	71	<26>おとぎりそう<26><br>飲むと hpがたくさん<br>かいふくするぞ。<br>とくしゅな じょうたいも<br>なおるぞ。	<26>Otogirisou<26><br>Consume it to restore lots of<br>HP and cure status ailments.	
202:$60D3	217:$6967	67	<26>めぐすりそう<26><br>飲むと 見えないものが<br>見えるようになるぞ。	<26>Seewell Grass<26><br>Consume it to reveal invisible<br>creatures and traps.	
202:$60F7	217:$69AB	63	<26>どらごんそう<26><br>飲むと 口から火をふくぞ。<br>遠くまでとどくぞ。	<26>Dragon Grass<26><br>Consume it to breathe fire<br>over a long distance.	
202:$611D	217:$69EB	121	<26>ふっかつそう<26><br>持っていると 一度だけ<br>ふっかつすることができるぞ。<br>壺の中に入れているとダメだぞ。<br>一度つかったあとは<br>ただの ざっそうになってしまうぞ。	<26>Revival Grass<26><br>Carry it to revive once when<br>you collapse. It does not work<br>inside a Pot. Afterward, it<br>turns into Weeds.	
202:$6176	217:$6A65	40	<26>いのちのくさ<26><br>飲むと さいだいhpが上がるぞ。	<26>Life Grass<26><br>Consume it to raise Max HP.	
202:$6193	217:$6A8E	52	<26>いかくちょうのたね<26><br>飲むと さいだいまんぷくどが<br>上がるぞ。	<26>Bellyexpand Seed<26><br>Consume it to raise Max<br>Fullness.	
202:$61B7	217:$6AC3	52	<26>いしゅくしょうのたね<26><br>飲むと さいだいまんぷくどが<br>下がるぞ。	<26>Bellyshrink Seed<26><br>Consume it to lower Max<br>Fullness.	
202:$61DC	217:$6AF8	47	<26>しあわせそう<26><br>飲むと レベルが上がるぞ。	<26>Fortune Grass<26><br>Consume it to raise your<br>level.	
202:$61F6	217:$6B28	49	<26>てんしのたね<26><br>飲むと レベルが3つ上がるぞ。	<26>Angel Seed<26><br>Consume it to raise your level<br>by 3.	
202:$6212	217:$6B5A	51	<26>ふこうのたね<26><br>飲むと レベルが1つ下がって<br>しまうぞ。	<26>Unlucky Seed<26><br>Consume it to lower your<br>level by 1.	
202:$6233	217:$6B8E	54	<26>どくけしそう<26><br>飲むと ちからが さいだい値まで<br>かいふくするぞ。	<26>Antidote Grass<26><br>Consume it to fully restore<br>Strength.	
202:$6259	217:$6BC5	95	<26>ちからのくさ<26><br>飲むと ちからが上がるぞ。<br>ちからがマンタンの時に飲むと<br>ちからのさいだい値が1上がるぞ。	<26>Strength Grass<26><br>Consume it to restore<br>Strength. At full Strength, it<br>raises Max Strength by 1.	
202:$6297	217:$6C25	74	<26>どくそう<26><br>飲むと ちからとhpが<br>下がってしまい 動きもおそく<br>なってしまうぞ。	<26>Poison Grass<26><br>Consume it to lower HP and<br>Strength and slow your<br>movement.	
202:$62C6	217:$6C70	48	<26>こんらんそう<26><br>飲むと こんらんしてしまうぞ。	<26>Confusion Grass<26><br>Consume it to become<br>confused.	
202:$62E1	217:$6CA1	61	<26>すいみんそう<26><br>飲むと しばらくねむって<br>しまうぞ。	<26>Sedating Grass<26><br>Consume it to fall asleep for<br>a short while.	
202:$62FF	217:$6CDF	89	<26>ざっそう<26><br>ただの草だぞ。<br>飲めば すこしは<br>はらのたしに なるぞ。	<26>Weeds<26><br>Plain weeds with no special<br>effect. They restore a little<br>Fullness when consumed.	
202:$6326	217:$6D39	63	<26>たかとびそう<26><br>飲むと どこかへワープするぞ。	<26>Leaping Grass<26><br>Consume it to warp somewhere<br>else on the floor.	
202:$6341	217:$6D79	58	<26>すばやさそう<26><br>飲むと すこしのあいだ<br>すばやく動けるようになるぞ。	<26>Swift Grass<26><br>Consume it to move faster for<br>a short while.	
202:$6368	217:$6DB4	133	<26>らんざんのくさ<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>この草を たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Ranzan Grass<26><br>One of nine legendary items<br>blessed by Kron, the God of<br>Travel. It is said to bring<br>good fortune to those who<br>keep it.	
202:$63C4	217:$6E3A	48	<26>しきべつのまきもの<26><br>読むと アイテムを<br>しきべつできるぞ。	<26>Identifier Scroll<26><br>Read it to identify an item.	
202:$63E6	217:$6E6B	84	<26>あかりのまきもの<26><br>読むと 今いるばしょの地形と<br>モンスターやアイテムの いちが<br>わかるぞ。	<26>Mapping Scroll<26><br>Reveals the floor's layout and<br>the locations of monsters and<br>items.	
202:$641B	217:$6EC0	57	<26>つぼぞうだいのまきもの<26><br>読むと 壺が大きくなるぞ。	<26>Pot-upsize Scroll<26><br>Read it to increase a Pot's<br>capacity.	
202:$643B	217:$6EFA	53	<26>しんくうぎりのまきもの<26><br>読むと 部屋にいる<br>すべてのモンスターにダメージを<br>あたえるぞ。	<26>Windblade Scroll<26><br>Damages every monster in the<br>room.	
202:$646E	217:$6F30	101	<26>くちなしのまきもの<26><br>読んだフロアでは<br>口がつかえなくなり<br>食べる<D2>飲む<D2>読む<br>ことができなくなるぞ。	<26>Muzzle Scroll<26><br>Prevents you from using your<br>mouth for the rest of the<br>floor. You cannot eat or read.	
202:$64A9	217:$6F96	70	<26>ばいそくのまきもの<26><br>読むと モンスターの動きが<br>はやくなるぞ。<br>なかまにも きくぞ。	<26>Swift Foe Scroll<26><br>Makes monsters move faster.<br>It also affects allies.	
202:$64D9	217:$6FDD	128	<26>ばくすいのまきもの<26><br>読むと 部屋にいる<br>すべてのモンスターが<br>しばらく ねむってしまうぞ。<br>ねむりからさめると<br>ばいそくになるぞ。<br>なかまにも きいてしまうぞ。	<26>Slumber Scroll<26><br>Puts every monster in the<br>room to sleep for a short<br>while. They awaken at double<br>speed. It also affects allies.	
202:$6530	217:$705E	69	<26>ぱわーあっぷのまきもの<26><br>読んだフロアにいる あいだは<br>こうげきりょくが たかくなるぞ。	<26>Power Up Scroll<26><br>Raises your attack power for<br>the rest of the floor.	
202:$6560	217:$70A4	112	<26>じばくのまきもの<26><br>読むと 自分がバクハツして<br>近くにいるモンスターを<br>こなごなに ふきとばすぞ。<br>自分は たおれないが<br>うけるダメージは大きいぞ。	<26>Bomber Scroll<26><br>Makes you explode and<br>destroys nearby monsters. It<br>cannot defeat you, but it<br>deals heavy damage.	
202:$65B4	217:$7115	62	<26>おおべやのまきもの<26><br>読むと フロアが大部屋になるぞ。	<26>Wall-less Scroll<26><br>Turns the entire floor into<br>one large room.	
202:$65D6	217:$7154	70	<26>もんすたーのまきもの<26><br>読むと フロアのひと部屋に<br>モンスターハウスができるぞ。	<26>Monstercall Scroll<26><br>Creates a Monster House in<br>one room on the floor.	
202:$6604	217:$719B	126	<26>こんらんのまきもの<26><br>読むと 部屋にいる<br>すべてのモンスターが<br>しばらく こんらんして<br>まっすぐ歩けなくなるぞ。<br>なかまにも きいてしまうぞ。	<26>Confusion Scroll<26><br>Confuses every monster in the<br>room for a short while, making<br>them move erratically. It also<br>affects allies.	
202:$6652	217:$721A	166	<26>ねだやしのまきもの<26><br>モンスターに投げると<br>そのしゅるいのモンスターは<br>出てこなくなるぞ。<br>ねだやせるのは一度に1しゅるい<br>だけだぞ。<br>ただし ふしぎなちからが<br>はたらいた場合は<br>すがたを あらわすこともあるぞ。	<26>Eradication Scroll<26><br>Throw it at a monster to stop<br>that species from appearing.<br>Only one species can be<br>erased at a time. Mysterious<br>forces may still make one<br>appear.	
202:$66C5	217:$72C1	79	<26>ぞわぞわのまきもの<26><br>読むと モンスターのせなかを<br>ゾワゾワさせて こっちを向かなく<br>するぞ。<br>なかまにも きいてしまうぞ。	<26>Fear Scroll<26><br>Makes monsters afraid to turn<br>toward you. It also affects<br>allies.	
202:$6708	217:$7311	50	<26>すいだしのまきもの<26><br>読むと 壺のなかみを<br>とり出せるぞ。	<26>Extraction Scroll<26><br>Removes everything from a<br>Pot.	
202:$672B	217:$7344	80	<26>ひろえずのまきもの<26><br>読んだフロアでは<br>アイテムを ひろえなくなるぞ。	<26>Carry-ban Scroll<26><br>Prevents you from picking up<br>items for the rest of the<br>floor.	
202:$6752	217:$7395	97	<26>おはらいのまきもの<26><br>読むと 持っているアイテムの<br>のろいが とけるぞ。<br>壺に入れているアイテムには<br>きかないぞ。	<26>Exorcism Scroll<26><br>Removes curses from carried<br>items. It does not affect<br>items stored inside Pots.	
202:$6792	217:$73F7	51	<26>てんのめぐみのまきもの<26><br>読むと そうびしている剣が<br>強くなるぞ。	<26>Heavenly Scroll<26><br>Strengthens your equipped<br>weapon.	
202:$67B9	217:$742B	50	<26>ちのめぐみのまきもの<26><br>読むと そうびしている盾が<br>強くなるぞ。	<26>Earthly Scroll<26><br>Strengthens your equipped<br>shield.	
202:$67DF	217:$745E	97	<26>めっきのまきもの<26><br>剣や盾をメッキすることができるぞ。<br>メッキするとサビなくなるぞ。<br>腕輪にメッキするとヒビがなおるぞ。	<26>Plating Scroll<26><br>Plates a weapon or shield to<br>prevent rust. It also repairs<br>cracks in a Bracelet.	
202:$6822	217:$74C0	64	<26>もちかえりのまきもの<26><br>アイテムを持ったまま<br>町へ もどれるぞ。	<26>Escape Scroll<26><br>Returns you to town with all<br>your carried items.	
202:$6847	217:$7501	49	<26>わなのまきもの<26><br>読むと あちこちにワナができるぞ。	<26>Trap Scroll<26><br>Creates traps throughout the<br>floor.	
202:$6865	217:$7533	93	<26>はくしのまきもの<26><br>今まで読んだことのある<br>巻物の名前をかいて<br>つかうことができるぞ。	<26>Blank Scroll<26><br>Write the name of any Scroll<br>you have read before to use<br>that Scroll's effect.	
202:$6899	217:$7591	137	<26>せいいきのまきもの<26><br>ゆかにおいて その上にのると<br>てきから ちょくせつこうげき<br>されないぞ。<br>ただし 投げられたものは<br>あたってしまうぞ。<br>読んでもムダだぞ。	<26>Sanctuary Scroll<26><br>Place it on the floor and<br>stand on it to block direct<br>attacks. Thrown objects still<br>hit you. Reading it has no<br>effect.	
202:$68EF	217:$761B	62	<26>へっぴりごしのまきもの<26><br>これを読むと<br>へっぴりごしになってしまい<br>しばらくの間 こうげきが<br>あたらなくなるぞ。	<26>Inaccurate Scroll<26><br>Makes your attacks miss for a<br>short while.	
202:$692C	217:$765A	61	<26>わなけしのまきもの<26><br>読むと 今いるフロアにある<br>ワナが消えるぞ。	<26>Trap-eraser Scroll<26><br>Removes every trap on the<br>current floor.	
202:$6953	217:$7698	49	<26>つぼわれずのまきもの<26><br>読むと 壺がわれなくなるぞ。	<26>Sturdy Pot Scroll<26><br>Prevents a Pot from breaking.	
202:$6972	217:$76CA	52	<26>しいれなおしのまきもの<26><br>読むと 店のしょうひんが<br>入れかわるぞ。	<26>Restock Scroll<26><br>Replaces the merchandise in a<br>shop.	
202:$6999	217:$76FF	80	<26>ひきよせのまきもの<26><br>読むと はぐれたなかまを<br>よびもどせるぞ。<br>なかまをつれていない時に読むと、	<26>Attraction Scroll<26><br>Calls separated allies back to<br>you. If you have no allies...	
202:$69D0	217:$7750	65	<26>たにんかいふくのまきもの<26><br>読むと 部屋にいるモンスターや<br>なかまのhpをかいふくさせるぞ。	<26>Altruism Scroll<26><br>Restores HP to monsters and<br>allies in the room.	
202:$6A04	217:$7792	60	<26>だいばくはつのまきもの<26><br>読むと フロアにいる<br>すべてのモンスターがバクハツするぞ！	<26>Explosion Scroll<26><br>Makes every monster on the<br>floor explode!	
202:$6A32	217:$77CF	73	<26>ふはつのまきもの<26><br>これを読むと<br>フロア中の火やくを しけらせて<br>バクハツさせなくなるぞ。	<26>Damp Scroll<26><br>Dampens all explosives on the<br>floor so they cannot explode.	
202:$6A65	217:$7819	136	<26>すめらぎのまきもの<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>この巻物を たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Sumeragi Scroll<26><br>One of nine legendary items<br>blessed by Kron, the God of<br>Travel. It is said to bring<br>good fortune to those who<br>keep it.	
202:$6AC5	217:$78A2	92	<26>いかすしのまきもの<26><br>おいし<EE>いイカのおすしだよっ！<br>もとのネタはなんであれ<br>だまされたと思って食べてみなっ！	<26>Squid Sushi Scroll<26><br>Delicious squid sushi!<br>Whatever it used to be, trust<br>me and try a bite!	
202:$6B01	217:$78FF	98	<26>ふきとばしのつえ<26><br>この杖をふると いろいろなものが<br>ふきとばせるぞ。<br>ただし 店のうりものは<br>ふきとばせないぞ。	<26>Knockback Staff<26><br>Wave it to blow away all kinds<br>of things. Shop merchandise<br>cannot be blown away.	
202:$6B3F	217:$7962	82	<26>しあわせのつえ<26><br>モンスターに向かってふると<br>モンスターのレベルが上がって<br>しまうぞ。<br>ただし モンスターのなかには<br>きかないものも いるようだ。	<26>Fortune Staff<26><br>Wave it at a monster to raise<br>its level. Some monsters are<br>immune.	
202:$6B8D	217:$79B5	82	<26>ふこうのつえ<26><br>モンスターに向かってふると<br>モンスターのレベルを<br>下げられるぞ。<br>ただし モンスターのなかには<br>きかないものも いるようだ。	<26>Unlucky Staff<26><br>Wave it at a monster to lower<br>its level. Some monsters are<br>immune.	
202:$6BD8	217:$7A08	72	<26>みがわりのつえ<26><br>モンスターに向かってふると<br>モンスターを自分のみがわりに<br>するぞ。	<26>Disguising Staff<26><br>Wave it at a monster to turn<br>it into a decoy for you.	
202:$6C08	217:$7A51	62	<26>ばしょがえのつえ<26><br>モンスターに向かってふると<br>モンスターと自分のいるばしょが<br>いれかわるぞ。	<26>Switching Staff<26><br>Wave it at a monster to swap<br>places with it.	
202:$6C3D	217:$7A90	81	<26>まどうのつえ<26><br>モンスターに向かってふると<br>いろいろなことが おこるぞ。	<26>Skull Mage's Staff<26><br>Wave it at a monster to cause<br>one of several random effects.	
202:$6C65	217:$7AE2	98	<26>かなしばりのつえ<26><br>モンスターに向かってふると<br>モンスターをかなしばりにするぞ。<br>こうかは ずっとつづくが<br>こうげきすると おきるぞ。	<26>Paralyzing Staff<26><br>Wave it at a monster to<br>paralyze it indefinitely.<br>Attacking it ends the effect.	
202:$6CAC	217:$7B45	82	<26>いちじしのぎのつえ<26><br>モンスターに向かってふると<br>モンスターを出口のところへ<br>ワープさせて かなしばりにするぞ。	<26>Narrow-escape Staff<26><br>Wave it at a monster to warp<br>it to the exit and paralyze it.	
202:$6CEA	217:$7B98	119	<26>いたみわけのつえ<26><br>モンスターに向かってふると<br>自分がうけた いたみを<br>モンスターにも<br>かんじさせることができるぞ。<br>こうかがあるのは<br>一度に1体のモンスターだけだぞ。	<26>Empathetic Staff<26><br>Wave it at a monster to make<br>it share any damage you take.<br>Only one monster can be<br>linked at a time.	
202:$6D47	217:$7C10	67	<26>ふういんのつえ<26><br>モンスターに向かってふると<br>モンスターの のうりょくを<br>ふういんできるぞ。	<26>Sealing Staff<26><br>Wave it at a monster to seal<br>its special abilities.	
202:$6D79	217:$7C54	72	<26>へんげのつえ<26><br>モンスターに向かってふると<br>ほかのモンスターに へんかさせる<br>ことができるぞ。	<26>Presto Staff<26><br>Wave it at a monster to turn<br>it into a different monster.	
202:$6DAC	217:$7C9D	66	<26>からぶりのつえ<26><br>モンスターに向かってふると<br>モンスターのちょくせつこうげきが<br>あたらなくなるぞ。	<26>Miss Staff<26><br>Wave it at a monster to make<br>its direct attacks miss.	
202:$6DE1	217:$7CE0	96	<26>くさなげのつえ<26><br>草の上にのって この杖をふると<br>その草のこうかが まほうの玉と<br>なって とんでいくぞ。	<26>Grass Tosser<26><br>Stand on a Grass and wave it<br>to launch that Grass's effect<br>as a magic projectile.	
202:$6E1D	217:$7D41	88	<26>くさうけのつえ<26><br>草の上にのって この杖をふると<br>その草のこうかが自分に向かって<br>とんでくるぞ。	<26>Grass Gainer<26><br>Stand on a Grass and wave it<br>to send that Grass's effect<br>toward yourself.	
202:$6E57	217:$7D9A	44	<26>とんねるのつえ<26><br>この杖をふると カベをこわせるぞ。	<26>Burrowing Staff<26><br>Wave it to destroy a wall.	
202:$6E75	217:$7DC7	98	<26>ころばぬさきのつえ<26><br>この杖を持っているだけで<br>ころばなくなるぞ。<br>モンスターに向かってつかうと<br>モンスターがころぶぞ。	<26>Balance Staff<26><br>Simply carrying it prevents<br>you from falling over. Use it<br>on a monster to trip it.	
202:$6EB7	217:$7E2A	61	<26>とうめいのつえ<26><br>この杖をふると あたったあいてが<br>とうめいになるぞ。	<26>Invisible Staff<26><br>Wave it to turn whatever it<br>hits invisible.	
202:$6EDE	217:$7E68	69	<26>くおーたーのつえ<26><br>モンスターに向かってふると<br>hpを1<25>4にすることが<br>できるぞ。	<26>Quarter Staff<26><br>Wave it at a monster to<br>reduce its HP to one quarter.	
202:$6F0C	217:$7EAE	97	<26>ひきよせのつえ<26><br>この杖を ものに向かってふると<br>自分のところに ひきよせることが<br>できるぞ。<br>ただし 店の うりものは<br>ひきよせられないぞ。	<26>Pull Staff<26><br>Wave it at an object to pull<br>the object toward you. It<br>cannot pull shop merchandise.	
202:$6F5B	217:$7F10	57	<26>ぶふーのつえ<26><br>モンスターに向かってふると<br>肉にすることができるぞ。	<26>Bufu's Staff<26><br>Wave it at a monster to turn<br>it into Meat.	
202:$6F82	217:$7F4A	152	<26>いかりのつえ<26><br>モンスターに向かってふると<br>モンスターを おこらせてしまうぞ。<br>おこったモンスターは<br>こうげきりょくが上がってしまうぞ。<br>とくぎを持つモンスターは<br>必ず とくぎをつかって<br>こうげき してくるぞ。	<26>Rage Staff<26><br>Wave it at a monster to<br>enrage it and raise its attack<br>power. A monster with a<br>special ability will always<br>use that ability when<br>attacking.	
202:$6FF2	218:$4000	53	<26>ばいそくのつえ<26><br>この杖をふると あたった<br>あいての動きが はやくなるぞ。	<26>Swift Staff<26><br>Wave it to make the target<br>move faster.	
202:$701C	218:$4036	102	<26>とびつきのつえ<26><br>この杖をふると あたった先に<br>いどうできるぞ。<br>ただし カベにひっかかる場合は<br>いどうできないぞ。	<26>Vaulting Staff<26><br>Wave it to move to the point<br>it hits. You cannot move there<br>if a wall blocks the way.	
202:$705D	218:$409D	108	<26>せんこうだんのつえ<26><br>この杖を まだ入ったことのない<br>部屋に向かってふると<br>明かりの玉が部屋をてらし<br>中が見えるようになるぞ。	<26>Flash Bomb Staff<26><br>Wave it toward a room you<br>have not entered. A ball of<br>light will illuminate its<br>interior.	
202:$70AA	218:$410A	133	<26>てんじんのつえ<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>この杖を たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Tenjin Staff<26><br>One of nine legendary items<br>blessed by Kron, the God of<br>Travel. It is said to bring<br>good fortune to those who<br>keep it.	
202:$7106	218:$4190	66	<26>ゆうじょうのつえ<26><br>この杖をモンスターに<br>向かってふると<br>自分のなかまにできるぞ。	<26>Friendship Staff<26><br>Wave it at a monster to turn<br>it into your ally.	
202:$7136	218:$41D3	60	<26>ほぞんのつぼ<26><br>アイテムを入れることができるぞ。<br>とり出すこともできるぞ。	<26>Preservation Pot<26><br>Items can be freely inserted<br>and removed.	
202:$7160	218:$4210	201	<26>きょうかのつぼ<26><br>剣や盾をこの壺に入れて<br>フロアを下りると<br>ときどき強くなるぞ。<br>杖は回数がふえるぞ。<br>ただし 一度つかうと<br>ふつうの壺になってしまうぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Upgrading Pot<26><br>Weapons and shields inside<br>may grow stronger on the next<br>floor. Staves gain charges.<br>After it activates once, it<br>becomes an Ordinary Pot.<br>Break it against a wall to<br>remove the contents.	
202:$71D5	218:$42DA	99	<26>しきべつのつぼ<26><br>壺に入れたアイテムを<br>しきべつできるぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Identifier Pot<26><br>Identifies items inserted<br>into it. Break it against a<br>wall to remove the contents.	
202:$7210	218:$433E	70	<26>かいふくのつぼ<26><br>アイテムを入れると<br>自分のhpが かいふくするぞ。<br>入れたアイテムは なくなるぞ。	<26>Heal Pot<26><br>Insert an item to restore HP.<br>The inserted item disappears.	
202:$7249	218:$4385	142	<26>じゃっかのつぼ<26><br>剣や盾を この壺に入れて<br>フロアを下りると よわくなるぞ。<br>杖は回数がへるぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Degrading Pot<26><br>Weapons and shields inside<br>grow weaker on the next floor.<br>Staves lose charges. Break it<br>against a wall to remove the<br>contents.	
202:$729D	218:$4414	102	<26>へんげのつぼ<26><br>壺に入れたアイテムが<br>へんかするぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Transmutation Pot<26><br>Transforms items inserted<br>into it. Break it against a<br>wall to remove the contents.	
202:$72D5	218:$447B	224	<26>ごうせいのつぼ<26><br>剣<D2>盾<D2>杖<D2>腕輪が合成できるぞ。<br>ただし ちがうしゅるいのアイテムは<br>合成できないぞ。<br>はじめに入れたものに あとから<br>入れたものの のうりょくや強さが<br>合成されるぞ。<br>杖は ふる回数が合成されるぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Synthesis Pot<26><br>Synthesizes weapons, shields,<br>Staves, or Bracelets.<br>Categories cannot be mixed.<br>The first item absorbs later<br>items' abilities and strength.<br>Staff charges merge. Break it<br>against a wall to remove the<br>contents.	
202:$7371	218:$455C	147	<26>とじこめのつぼ<26><br>モンスターに向かって投げると<br>とじこめることができるぞ。<br>1体しか入らないぞ。<br>壺を投げて わると<br>とじこめられていたモンスターは<br>目が見えなくなっているぞ。	<26>Imprison Pot<26><br>Throw it at a monster to<br>confine the monster inside. It<br>can hold only one. Breaking<br>the Pot frees the monster but<br>leaves it blinded.	
202:$73D4	218:$45F0	169	<26>きゅうしゅうのつぼ<26><br>モンスターの とくぎを<br>すいとることができるぞ。<br>壺をおすと さいしょにすいとった<br>ものから じゅんばんに<br>ひとつのとくぎが つかえるぞ。<br>とくぎのこうかは 1ターンだけだぞ。	<26>Absorb Pot<26><br>Captures a monster's Ability.<br>Each press uses the next<br>captured ability in order.<br>Only one ability can be used<br>at a time, and its effect<br>lasts for one turn.	
202:$743B	218:$469A	104	<26>たいほうのつぼ<26><br>アイテムを入れてから 壺をおすと<br>アイテムが たまとなって<br>とんでいくぞ。<br>あたったものは つきぬけていくぞ。	<26>Cannon Pot<26><br>Insert an item, then press<br>the Pot to fire it as a<br>projectile. It pierces<br>anything it hits.	
202:$7480	218:$4703	148	<26>みずがめ<26><br>水をためておくことができるぞ。<br>ひろった時はカラッポなので<br>まずは水をくもう。<br>剣を持ったモンスターに水をかけると<br>こうげきりょくを下げることが<br>できるぞ。<br>ワナにかけると ワナをこわせるぞ。	<26>Water Pot<26><br>Stores water, but is empty<br>when found. Fill it at a water<br>source. Water lowers the<br>attack of sword-wielding<br>monsters and destroys traps.	
202:$74F0	218:$4798	90	<26>のろいのつぼ<26><br>アイテムを入れると<br>のろわれてしまうぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Curse Pot<26><br>Curses items inserted into it.<br>Break it against a wall to<br>remove the contents.	
202:$7529	218:$47F3	94	<26>しゅくふくのつぼ<26><br>アイテムを入れると<br>しゅくふくされるぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Blessing Pot<26><br>Blesses items inserted into<br>it. Break it against a wall to<br>remove the contents.	
202:$7564	218:$4852	107	<26>くうかんいどうのつぼ<26><br>この壺に入ると<br>おなじフロアに おちている<br>くうかんいどうの壺に<br>いどうするぞ。<br>フロアに くうかんいどうの壺が<br>なければ いどうしないぞ。	<26>Teleport Pot<26><br>Use it to warp to another<br>Teleport Pot lying on the<br>floor. Nothing happens if<br>there is none.	
202:$75BD	218:$48BE	122	<26>ふつうのつぼ<26><br>どこにでもありそうな<br>ふつうの壺だぞ。<br>カベに投げてわれば<br>なかみを とり出せるぞ。	<26>Ordinary Pot<26><br>An ordinary Pot that looks<br>like it could be found<br>anywhere. Break it against a<br>wall to remove the contents.	
202:$75F5	218:$4939	133	<26>ぎめんしゃのつぼ<26><br>旅の神に しゅくふくされたと<br>伝えられる九つの道具のひとつ。<br>この壺を たいせつに<br>持ちつづけていると<br>こうふくがおとずれると<br>言われている。	<26>Gimensha Pot<26><br>One of nine legendary items<br>blessed by Kron, the God of<br>Travel. It is said to bring<br>good fortune to those who<br>keep it.	
